Date,Open,High,Low,Close,Volume,OpenInt
1/7/2009,32.757,32.964,31.329,31.871,1950286,0
1/8/2009,31.861,32.077,30.749,31.979,1184160,0
1/9/2009,31.871,31.871,31.044,31.27,1007623,0
1/12/2009,31.073,31.279,30.022,30.336,838984,0
1/13/2009,30.181,30.769,29.974,30.621,1160363,0
1/14/2009,29.974,30.27,29.52,29.649,1082850,0
1/15/2009,29.649,30.621,29.027,30.102,1638604,0
1/16/2009,30.532,31.339,30.072,31.21,945435,0
1/20/2009,30.739,31.121,29.53,29.678,765649,0
1/21/2009,29.738,31.044,29.312,30.975,1626860,0
1/22/2009,31.762,32.659,31.19,32.186,2468452,0
1/23/2009,31.575,33.052,30.925,32.315,1416265,0
1/26/2009,31.802,32.974,31.802,32.245,1593143,0
1/27/2009,32.836,33.348,32.077,32.502,1077084,0
1/28/2009,33.19,33.994,32.944,33.849,1455387,0
1/29/2009,33.497,33.839,32.719,32.836,1042298,0
1/30/2009,33.022,33.299,31.94,32.206,1293785,0
2/2/2009,31.665,32.649,31.665,32.512,925251,0
2/3/2009,32.541,33.575,31.861,33.388,1209513,0
2/4/2009,33.348,33.457,32.373,32.846,1979136,0
2/5/2009,32.669,33.032,32.157,32.423,2437985,0
2/6/2009,32.502,33.662,32.335,33.091,1802567,0
2/9/2009,33.16,33.701,32.728,33.701,1629917,0
2/10/2009,33.407,34.152,32.315,32.423,2696580,0
2/11/2009,32.541,32.994,32.077,32.236,1764033,0
2/12/2009,31.93,32.57,31.131,32.472,2048687,0
2/13/2009,32.669,33.2,32.157,32.295,990020,0
2/17/2009,31.448,32.275,31.309,31.625,2828120,0
2/18/2009,31.704,32.551,31.319,32.107,3298066,0
2/19/2009,35.788,37.322,35.68,36.407,9570088,0
2/20/2009,35.728,37.292,35.718,36.318,4105036,0
2/23/2009,36.692,37.203,35.778,35.887,3070917,0
2/24/2009,36.298,37.361,35.996,36.977,3139971,0
2/25/2009,36.868,37.579,36.407,36.898,3181623,0
2/26/2009,37.391,38.023,36.653,36.928,2788900,0
2/27/2009,36.741,38.131,36.505,37.637,2717927,0
3/2/2009,37.085,37.944,35.543,35.728,2667098,0
3/3/2009,37.697,38.867,37.017,37.707,4910879,0
3/4/2009,38.297,38.306,36.741,36.938,3274876,0
3/5/2009,36.328,37.647,35.67,36.593,2074060,0
3/6/2009,36.78,37.017,34.922,35.847,3885026,0
3/9/2009,35.64,37.065,35.198,35.435,1890249,0
3/10/2009,36.063,37.776,35.936,37.667,2139634,0
3/11/2009,37.45,39.005,37.153,38.768,2901553,0
3/12/2009,38.688,39.349,38.082,39.222,2365620,0
3/13/2009,39.123,39.358,38.258,39.093,1474322,0
3/16/2009,39.182,39.222,38.023,38.249,1573627,0
3/17/2009,38.082,39.272,37.885,38.906,1519241,0
3/18/2009,38.906,40.866,38.708,40.382,2836127,0
3/19/2009,41.08,41.08,39.466,40.402,1571068,0
3/20/2009,40.738,40.738,38.906,39.368,1755631,0
3/23/2009,39.723,40.029,37.153,40,3328192,0
3/24/2009,39.605,39.92,38.464,38.523,2846127,0
3/25/2009,38.768,39.358,37.835,39.358,2649122,0
3/26/2009,39.526,41.711,39.252,41.515,2677138,0
3/27/2009,41.139,41.307,40.599,41.129,1464906,0
3/30/2009,40.461,40.974,39.782,40.974,1620178,0
3/31/2009,41.436,41.436,39.94,40.422,1895666,0
4/1/2009,39.871,41.563,39.753,41.416,2005055,0
4/2/2009,40.392,40.993,38.975,39.133,4335953,0
4/3/2009,37.934,39.861,37.5,39.861,3635684,0
4/6/2009,39.516,39.832,38.748,39.653,2097775,0
4/7/2009,39.272,39.398,38.571,38.857,1964464,0
4/8/2009,39.398,40.382,38.678,40.029,1902610,0
4/9/2009,40.659,41.82,40.659,41.612,2128629,0
4/13/2009,41.376,41.475,39.911,40.56,1877372,0
4/14/2009,40.235,40.451,39.074,39.97,1635090,0
4/15/2009,39.851,41.485,39.447,41.396,2406095,0
4/16/2009,41.839,43.129,41.297,42.842,1915343,0
4/17/2009,43.04,43.149,42.322,42.644,1326166,0
4/20/2009,41.041,42.38,40.866,41.149,1137550,0
4/21/2009,41.327,41.986,40.797,41.927,1049709,0
4/22/2009,41.563,43.475,41.563,42.921,2202848,0
4/23/2009,42.951,43.924,42.704,43.435,1864055,0
4/24/2009,43.484,43.677,41.82,41.946,1848393,0
4/27/2009,41.77,42.39,41.347,41.79,1740928,0
4/28/2009,41.672,43.297,41.426,42.783,1879048,0
4/29/2009,43.159,43.668,41.642,41.917,1619695,0
4/30/2009,43.268,44.171,42.605,43.05,2547980,0
5/1/2009,43.08,43.08,41.426,41.75,1538403,0
5/4/2009,42.154,43.307,41.946,43.08,1205892,0
5/5/2009,41.75,42.576,41.307,41.386,2855110,0
5/6/2009,41.642,42.585,40.629,41.592,2664692,0
5/7/2009,42.272,42.361,40.866,41.179,1522654,0
5/8/2009,41.582,41.858,40.422,41.031,1278665,0
5/11/2009,40.491,41.248,39.555,40.609,1083977,0
5/12/2009,40.856,41.288,39.163,39.782,1447163,0
5/13/2009,39.29,39.772,38.867,39.123,1684522,0
5/14/2009,39.083,40.846,39.083,39.29,1502004,0
5/15/2009,39.31,40.323,38.975,40.01,1178811,0
5/18/2009,40.461,41.366,39.782,41.297,1786028,0
5/19/2009,42.341,43.425,42.341,42.684,3111387,0
5/20/2009,43.258,43.327,41.79,42.203,3000018,0
5/21/2009,41.848,42.467,40.837,42.085,4226396,0
5/22/2009,42.487,43.06,41.917,42.312,2125816,0
5/26/2009,41.917,44.474,41.75,44.406,3507415,0
5/27/2009,43.884,44.278,43.169,43.445,2530207,0
5/28/2009,43.805,44.042,41.572,42.723,2922826,0
5/29/2009,42.753,42.763,41.307,41.907,3071938,0
6/1/2009,42.497,43.405,41.946,43.149,2683805,0
6/2/2009,43.396,44.722,43.149,44.426,2514094,0
6/3/2009,44.033,44.474,43.628,44.426,1677981,0
6/4/2009,44.426,44.524,43.04,43.845,1551543,0
6/5/2009,44.023,44.258,42.803,43.08,2067722,0
6/8/2009,42.892,43.551,42.223,43.258,1455270,0
6/9/2009,43.357,43.884,42.921,43.638,1298792,0
6/10/2009,43.757,43.785,42.174,42.803,1626336,0
6/11/2009,42.714,42.971,40.768,40.856,3043909,0
6/12/2009,40.728,40.895,40.038,40.58,1964062,0
6/15/2009,40.098,40.886,39.851,40.827,1837777,0
6/16/2009,41.149,41.149,40,40.186,1640707,0
6/17/2009,40.264,42.045,40.068,41.485,1952688,0
6/18/2009,41.711,42.183,41.208,41.897,1331814,0
6/19/2009,42.095,42.419,41.632,42.085,2091601,0
6/22/2009,41.82,41.937,40.817,41.572,1601788,0
6/23/2009,41.592,41.74,41.07,41.189,1379290,0
6/24/2009,41.268,41.337,40.078,40.352,1501536,0
6/25/2009,40.235,41.642,40.206,41.376,1187457,0
6/26/2009,41.406,41.74,40.993,41.099,1200975,0
6/29/2009,41.396,41.505,40.639,40.895,1627481,0
6/30/2009,40.954,41.515,40.56,40.827,1416140,0
7/1/2009,41.041,41.612,40.827,41.416,1546550,0
7/2/2009,41.021,41.937,41.003,41.563,1699982,0
7/6/2009,41.159,42.576,41.099,41.682,1032176,0
7/7/2009,41.622,41.81,40.984,41.08,1078623,0
7/8/2009,41.238,43.57,41.003,43.445,3102093,0
7/9/2009,43.767,43.944,42.971,43.415,1274762,0
7/10/2009,43.317,43.677,42.921,43.475,1090548,0
7/13/2009,43.415,44.258,42.526,44.2,1450611,0
7/14/2009,44.111,44.278,43.297,43.677,1679080,0
7/15/2009,43.737,44.318,43.512,44.2,1822376,0
7/16/2009,44.21,44.86,43.914,44.682,1294354,0
7/17/2009,44.642,44.85,44.258,44.534,773891,0
7/20/2009,44.553,44.948,44.23,44.88,1534958,0
7/21/2009,45.471,45.618,44.642,45.392,1231831,0
7/22/2009,45.382,46.334,45.066,45.717,1026901,0
7/23/2009,45.876,46.463,45.284,45.856,1302432,0
7/24/2009,45.569,46.11,45.372,45.806,575251,0
7/27/2009,45.886,46.022,45.036,45.737,752972,0
7/28/2009,45.579,45.816,44.948,45.155,921460,0
7/29/2009,44.968,45.511,44.19,44.623,1163937,0
7/30/2009,44.87,46.648,44.87,46.247,1950376,0
7/31/2009,46.257,46.413,45.382,45.491,1088950,0
8/3/2009,45.787,46.324,44.948,46.304,1231332,0
8/4/2009,46.247,46.304,44.553,44.732,1118986,0
8/5/2009,44.771,44.928,43.512,44.406,2058544,0
8/6/2009,44.416,45.096,43.687,44.603,1378435,0
8/7/2009,45.135,46.324,44.781,46.207,1039041,0
8/10/2009,46.197,46.197,45.145,45.322,925995,0
8/11/2009,45.056,45.264,44.258,44.504,1650172,0
8/12/2009,44.543,45.431,44.141,44.899,1626576,0
8/13/2009,42.428,42.862,40.876,42.576,5911223,0
8/14/2009,43.11,43.149,42.233,42.457,2311157,0
8/17/2009,41.691,42.803,41.515,42.38,1673791,0
8/18/2009,42.477,43.07,42.193,42.409,1701601,0
8/19/2009,42.115,43.119,42.095,43.02,1958670,0
8/20/2009,43.001,43.1,42.322,42.399,2159945,0
8/21/2009,42.566,43.238,42.341,42.487,1701716,0
8/24/2009,42.684,42.694,41.74,41.897,2064728,0
8/25/2009,42.115,42.941,42.115,42.322,2027711,0
8/26/2009,42.213,42.793,41.917,42.036,1747945,0
8/27/2009,42.203,42.457,41.416,42.399,1709194,0
8/28/2009,42.341,42.605,41.887,42.428,1328879,0
8/31/2009,42.065,42.065,41.366,41.622,1994219,0
9/1/2009,41.366,42.065,40.5,40.876,1733997,0
9/2/2009,40.886,41.198,40.827,40.837,1242903,0
9/3/2009,41.099,41.228,40.441,40.954,1605997,0
9/4/2009,40.886,40.934,40.392,40.54,1632814,0
9/8/2009,40.699,41.139,40.332,40.837,1885659,0
9/9/2009,40.944,41.208,40.53,40.886,1820788,0
9/10/2009,40.817,41.089,39.713,39.96,3560381,0
9/11/2009,40,40,37.47,38.523,8011975,0
9/14/2009,38.297,39.232,37.707,39.034,3145027,0
9/15/2009,38.995,39.232,37.984,38.404,3155858,0
9/16/2009,38.59,38.708,37.865,38.161,1953665,0
9/17/2009,38.023,38.768,37.954,38.092,1906852,0
9/18/2009,38.141,38.66,38.141,38.65,2679880,0
9/21/2009,38.464,39.703,38.151,39.466,2850324,0
9/22/2009,39.546,40.136,39.476,39.673,2481500,0
9/23/2009,39.054,39.232,37.915,38.013,4972479,0
9/24/2009,38.151,38.995,37.826,38.355,3858929,0
9/25/2009,38.316,38.896,38.013,38.542,1712813,0
9/28/2009,38.778,39.222,38.552,38.758,1587337,0
9/29/2009,38.787,39.242,38.414,38.562,1185381,0
9/30/2009,38.484,39.034,38.003,38.65,2231963,0
10/1/2009,38.62,38.62,37.183,37.332,2964248,0
10/2/2009,37.065,37.589,36.799,36.878,2672032,0
10/5/2009,36.751,37.845,36.751,37.046,1705857,0
10/6/2009,37.332,38.062,37.134,37.984,3624778,0
10/7/2009,37.441,38.121,36.711,37.974,3866213,0
10/8/2009,38.161,38.58,37.647,37.766,2268327,0
10/9/2009,37.667,38.141,37.114,37.855,2739561,0
10/12/2009,37.855,38.249,37.599,37.647,1153524,0
10/13/2009,37.332,37.766,37.332,37.53,864191,0
10/14/2009,37.934,38.669,37.934,38.571,1500816,0
10/15/2009,38.375,38.847,38.249,38.738,1170436,0
10/16/2009,38.59,39.123,38.395,39.014,1665321,0
10/19/2009,38.985,39.281,38.21,38.778,1970469,0
10/20/2009,38.61,38.698,37.717,37.786,1445849,0
10/21/2009,37.796,38.092,36.829,36.859,1384693,0
10/22/2009,36.918,37.213,36.662,37.134,1354253,0
10/23/2009,37.134,37.223,35.897,36.111,3179225,0
10/26/2009,36.043,36.643,35.877,36.024,2387752,0
10/27/2009,35.857,36.938,35.533,36.318,2428399,0
10/28/2009,36.407,37.183,35.553,35.906,3303606,0
10/29/2009,36.505,37.361,36.083,36.653,2986094,0
10/30/2009,36.623,37.104,36.477,36.662,2710117,0
11/2/2009,37.007,37.046,35.827,36.279,1992704,0
11/3/2009,36.043,38.003,36.043,37.925,3162558,0
11/4/2009,38.219,38.365,36.809,36.819,3669762,0
11/5/2009,37.203,37.371,36.702,37.114,1510610,0
11/6/2009,37.017,37.54,36.78,37.431,1892652,0
11/9/2009,37.608,38.003,37.391,37.579,2739368,0
11/10/2009,37.52,38.787,37.153,38.375,3404247,0
11/11/2009,38.797,39.693,38.532,39.635,3949314,0
11/12/2009,37.54,38.395,36.967,38.072,6526796,0
11/13/2009,37.707,38.748,37.312,38.62,4541085,0
11/16/2009,38.758,39.202,38.345,38.965,2008098,0
11/17/2009,38.965,39.555,38.807,39.222,2195226,0
11/18/2009,39.212,40.392,39.212,40.304,3290940,0
11/19/2009,40.186,40.294,39.368,39.476,2276350,0
11/20/2009,39.232,39.456,38.867,39.103,2038133,0
11/23/2009,39.281,39.772,38.395,38.758,2118575,0
11/24/2009,38.678,38.876,38.395,38.532,1438472,0
11/25/2009,38.718,38.906,37.925,38.837,1480351,0
11/27/2009,38.053,39.3,37.826,38.817,779673,0
11/30/2009,38.896,39.212,38.395,38.669,1639323,0
12/1/2009,38.787,40.078,38.748,39.733,2121237,0
12/2/2009,39.673,40.136,39.506,39.96,1123047,0
12/3/2009,39.99,40.068,39.526,39.703,1298792,0
12/4/2009,40.048,40.619,39.96,40.264,1490055,0
12/7/2009,39.192,40.244,38.63,40.098,2090319,0
12/8/2009,39.683,40.254,39.202,39.792,1666136,0
12/9/2009,39.851,39.851,39.232,39.349,1679151,0
12/10/2009,39.555,39.653,39.103,39.182,2602678,0
12/11/2009,39.418,39.802,38.827,39.723,1309584,0
12/14/2009,39.92,40.54,39.733,40.392,1547187,0
12/15/2009,40.323,40.471,39.881,39.94,972910,0
12/16/2009,40.029,40.352,39.92,40.068,970354,0
12/17/2009,40,40.441,39.98,40.126,1328167,0
12/18/2009,40.402,40.52,39.98,40.264,2008106,0
12/21/2009,40.136,41.08,40.136,40.915,1999927,0
12/22/2009,40.846,41.08,40.649,40.807,1219324,0
12/23/2009,41.031,41.099,40.52,40.708,1073838,0
12/24/2009,40.788,40.924,40.451,40.718,368810,0
12/28/2009,40.876,40.993,40.362,40.56,1249398,0
12/29/2009,40.778,40.817,40.098,40.108,1168806,0
12/30/2009,39.901,40.372,39.901,40.352,1269654,0
12/31/2009,40.451,40.451,39.832,39.832,909001,0
1/4/2010,40.048,40.382,39.713,39.733,1729360,0
1/5/2010,39.653,39.663,39.083,39.496,1963815,0
1/6/2010,39.408,40.126,39.408,39.841,1428998,0
1/7/2010,38.916,39.891,38.916,39.832,1277192,0
1/8/2010,39.605,40.166,39.466,39.99,975869,0
1/11/2010,40.068,40.146,39.447,39.595,1055287,0
1/12/2010,38.797,39.083,38.201,38.906,1941886,0
1/13/2010,38.867,39.506,38.778,39.447,823162,0
1/14/2010,39.3,39.3,38.62,38.926,1176364,0
1/15/2010,38.708,39.024,38.542,38.678,750904,0
1/19/2010,38.669,38.886,38.424,38.867,1316044,0
1/20/2010,38.131,38.748,37.766,38.532,1895326,0
1/21/2010,38.708,39.014,38.326,38.6,1318527,0
1/22/2010,38.504,39.99,38.504,39.103,2672081,0
1/25/2010,39.368,39.95,39.358,39.851,1419636,0
1/26/2010,39.832,40.342,39.615,39.901,1101688,0
1/27/2010,39.94,40.088,39.31,39.94,1222772,0
1/28/2010,39.851,39.851,39.034,39.133,1225655,0
1/29/2010,39.349,39.753,38.778,38.817,963855,0
2/1/2010,38.916,39.861,38.867,39.841,1125225,0
2/2/2010,39.812,40.689,39.812,40.53,1317231,0
2/3/2010,40.53,40.718,40.274,40.53,1166192,0
2/4/2010,40.402,41.061,40.038,40.274,1637767,0
2/5/2010,40.352,40.471,39.378,40.068,1334565,0
2/8/2010,40.352,41.07,39.97,40.156,1749875,0
2/9/2010,40.491,41.051,40.118,40.905,1046726,0
2/10/2010,40.728,42.164,40.708,41.652,1889348,0
2/11/2010,41.731,42.409,41.456,41.867,1573776,0
2/12/2010,41.691,42.125,41.327,42.125,1534355,0
2/16/2010,42.213,42.292,41.691,41.946,1749179,0
2/17/2010,41.996,42.39,41.485,42.193,2290835,0
2/18/2010,39.242,39.703,38.454,39.506,7893490,0
2/19/2010,39.153,39.693,38.876,39.358,2566411,0
2/22/2010,39.329,39.812,39.242,39.595,1733876,0
2/23/2010,39.536,39.861,39.408,39.575,1680360,0
2/24/2010,39.693,39.881,39.506,39.812,1464962,0
2/25/2010,39.438,40.244,39.408,40.078,1350336,0
2/26/2010,40.078,40.254,39.753,40.146,1172517,0
3/1/2010,40.216,40.788,40,40.639,1578619,0
3/2/2010,40.758,41.041,40.481,40.679,1240865,0
3/3/2010,40.689,41.089,40.57,40.827,1053470,0
3/4/2010,40.964,41.327,40.934,41.109,1178536,0
3/5/2010,41.297,41.612,41.109,41.612,1945387,0
3/8/2010,41.652,41.662,41.031,41.426,3130149,0
3/9/2010,41.366,41.682,41.119,41.268,2051516,0
3/10/2010,41.238,41.602,41.208,41.456,1719877,0
3/11/2010,41.465,41.74,41.248,41.701,1383674,0
3/12/2010,41.76,41.867,41.366,41.505,1173732,0
3/15/2010,41.572,41.612,41.089,41.406,1835658,0
3/16/2010,41.198,41.966,41.179,41.622,857033,0
3/17/2010,41.79,41.907,41.436,41.672,1679933,0
3/18/2010,41.701,41.867,41.386,41.82,2717635,0
3/19/2010,41.986,42.576,41.79,42.566,1946689,0
3/22/2010,42.477,43.149,42.332,42.941,1144016,0
3/23/2010,43.07,43.405,42.961,43.258,1471033,0
3/24/2010,43.01,43.199,42.664,42.694,1311847,0
3/25/2010,42.912,43.05,42.332,42.332,1354515,0
3/26/2010,42.223,42.517,41.357,41.8,1616198,0
3/29/2010,41.966,41.966,41.327,41.515,1299629,0
3/30/2010,41.495,41.8,41.357,41.553,727229,0
3/31/2010,41.543,41.82,41.218,41.248,1210585,0
4/1/2010,41.446,41.78,41.297,41.682,637735,0
4/5/2010,41.78,42.292,41.74,41.986,969964,0
4/6/2010,41.848,42.125,41.74,41.877,740974,0
4/7/2010,41.8,42.075,41.268,41.426,1978670,0
4/8/2010,41.317,41.81,41.089,41.572,1387539,0
4/9/2010,41.662,41.701,41.169,41.456,1360311,0
4/12/2010,41.632,41.839,41.416,41.731,811910,0
4/13/2010,41.642,41.937,41.416,41.582,994468,0
4/14/2010,42.536,44.603,42.497,44.553,3170702,0
4/15/2010,44.88,45.598,44.603,44.652,3305763,0
4/16/2010,44.397,44.543,44.052,44.318,1963534,0
4/19/2010,43.658,43.954,42.991,43.737,1602056,0
4/20/2010,43.924,44.141,43.56,43.747,1188535,0
4/21/2010,43.805,44.436,43.1,44.248,1036919,0
4/22/2010,43.874,44.87,43.697,44.761,1235600,0
4/23/2010,44.803,45.434,44.466,45.374,1084219,0
4/26/2010,45.185,45.717,44.86,45.579,1040762,0
4/27/2010,45.539,45.757,44.387,44.514,1007093,0
4/28/2010,44.761,45.224,44.416,44.801,1218300,0
4/29/2010,45.312,46.129,45.017,45.145,1918313,0
4/30/2010,45.284,45.511,44.239,44.377,1408433,0
5/3/2010,44.406,45.717,44.367,45.579,874956,0
5/4/2010,45.185,45.185,44.583,44.938,1054342,0
5/5/2010,44.474,45.747,44.298,44.397,1388902,0
5/6/2010,44.151,44.377,41.515,43.494,1767910,0
5/7/2010,43.465,43.835,42.203,43.06,1589014,0
5/10/2010,44.387,44.436,43.717,44.387,832059,0
5/11/2010,44.141,44.909,44.023,44.682,975025,0
5/12/2010,44.732,45.264,44.426,45.224,1275576,0
5/13/2010,45.086,45.431,44.367,44.524,1266052,0
5/14/2010,44.268,44.377,43.638,44.18,1466036,0
5/17/2010,44.278,45.126,44.141,45.017,1992017,0
5/18/2010,45.421,46.032,44.919,45.017,2261256,0
5/19/2010,45.027,45.737,44.406,45.352,2166812,0
5/20/2010,47.457,49.405,47.388,48.208,4435694,0
5/21/2010,47.893,50.164,47.516,48.676,3353106,0
5/24/2010,48.296,49.454,47.526,48.755,2277944,0
5/25/2010,48.159,50.402,48.051,50.214,2758766,0
5/26/2010,50.46,50.46,49.375,49.395,2066307,0
5/27/2010,50.065,50.548,49.671,50.51,1125160,0
5/28/2010,49.711,51.178,47.023,50.933,1748501,0
6/1/2010,50.913,50.913,49.395,49.562,2401266,0
6/2/2010,49.602,50.538,49.602,50.528,1575096,0
6/3/2010,50.214,51.099,49.926,50.666,1015047,0
6/4/2010,49.917,50.253,49.207,49.355,1787689,0
6/7/2010,49.612,49.632,47.744,47.823,2805577,0
6/8/2010,47.754,48.834,46.993,48.667,2328018,0
6/9/2010,48.931,49.758,48.696,48.892,2088633,0
6/10/2010,49.148,49.493,48.607,49.425,1779366,0
6/11/2010,49.069,49.847,48.814,49.701,912653,0
6/14/2010,50.035,50.528,49.946,49.986,857871,0
6/15/2010,50.243,51.432,50.045,51.305,1079293,0
6/16/2010,51.305,51.49,50.755,51.148,901553,0
6/17/2010,51.286,51.5,50.725,51.06,699801,0
6/18/2010,51.158,51.49,50.647,50.765,1487569,0
6/21/2010,51.158,51.295,50.184,50.518,1042755,0
6/22/2010,50.528,51.119,49.247,49.513,1155523,0
6/23/2010,49.276,50.392,49.247,50.055,815188,0
6/24/2010,49.867,50.293,49.306,50.124,1136083,0
6/25/2010,50.174,50.273,49.445,50.085,1455414,0
6/28/2010,50.372,50.372,49.395,49.661,620858,0
6/29/2010,49.296,49.768,48.413,49.473,1115897,0
6/30/2010,49.481,50.143,49.194,49.373,1189309,0
7/1/2010,49.572,51.09,49.296,50.874,1742480,0
7/2/2010,50.894,51.158,49.867,50.194,937228,0
7/6/2010,50.972,51.54,48.961,49.691,1483994,0
7/7/2010,49.857,50.164,49.316,50.075,1446700,0
7/8/2010,50.263,51.05,49.365,50.006,1173032,0
7/9/2010,50.115,50.686,49.956,50.45,1067470,0
7/12/2010,50.46,50.894,50.115,50.637,714407,0
7/13/2010,50.824,51.924,50.804,51.805,1594844,0
7/14/2010,51.845,52.141,51.422,51.756,941337,0
7/15/2010,51.785,52.357,51.247,52.209,1032983,0
7/16/2010,52.111,52.141,50.411,50.518,1221562,0
7/19/2010,50.48,51.355,50.48,51.129,719871,0
7/20/2010,50.705,52.318,50.568,52.15,857153,0
7/21/2010,52.397,52.456,50.755,50.864,1181014,0
7/22/2010,51.432,52.594,51.432,52.248,2054603,0
7/23/2010,52.298,53.373,52.15,53.303,851551,0
7/26/2010,53.737,53.994,53.056,53.974,942784,0
7/27/2010,54.129,54.884,53.569,53.668,788749,0
7/28/2010,53.49,53.747,52.465,52.78,610021,0
7/29/2010,53.125,53.618,51.627,52.328,1126576,0
7/30/2010,51.805,52.859,51.51,52.673,650183,0
8/2/2010,53.264,53.284,52.111,52.574,1120502,0
8/3/2010,52.357,52.427,51.315,51.765,939461,0
8/4/2010,51.904,52.673,51.746,52.505,662178,0
8/5/2010,52.407,53.194,51.756,53.006,808726,0
8/6/2010,52.703,53.026,51.568,51.904,977929,0
8/9/2010,51.914,52.564,51.914,52.407,881063,0
8/10/2010,51.963,52.633,51.676,52.199,786971,0
8/11/2010,51.617,51.637,50.864,51.08,1217369,0
8/12/2010,51.904,54.884,51.874,53.747,3147024,0
8/13/2010,53.737,53.905,53.076,53.392,1138324,0
8/16/2010,53.086,53.856,52.957,53.432,1255930,0
8/17/2010,53.5,54.062,53.254,53.628,1220057,0
8/18/2010,53.697,54.472,53.373,54.306,911320,0
8/19/2010,54.198,54.627,53.876,54.394,1185671,0
8/20/2010,54.394,55.022,53.885,54.993,797664,0
8/23/2010,55.002,55.308,53.866,53.876,1332232,0
8/24/2010,53.254,54.053,52.79,53.392,962076,0
8/25/2010,53.016,54.267,53.016,53.984,1117561,0
8/26/2010,53.994,54.325,53.471,53.806,915533,0
8/27/2010,54.139,55.041,53.373,54.687,1004825,0
8/30/2010,54.434,54.618,53.284,53.293,1152077,0
8/31/2010,52.917,53.876,52.859,53.599,1289053,0
9/1/2010,54.198,55.081,54.198,54.588,677603,0
9/2/2010,54.541,55.586,54.541,55.388,633977,0
9/3/2010,55.813,56.708,54.953,55.635,921867,0
9/7/2010,55.477,55.971,55.14,55.378,571754,0
9/8/2010,55.378,55.892,55.15,55.655,637537,0
9/9/2010,56.236,56.345,54.914,55.14,741319,0
9/10/2010,55.14,55.586,54.983,55.17,460452,0
9/13/2010,55.793,56.107,55.467,55.655,840750,0
9/14/2010,55.675,56.658,55.516,56.444,841308,0
9/15/2010,56.404,56.533,55.754,56.493,682890,0
9/16/2010,56.335,57.069,56.285,57.059,638561,0
9/17/2010,56.454,57.304,56.355,57.217,950945,0
9/20/2010,57.413,58.745,57.323,58.213,1250386,0
9/21/2010,58.332,58.332,57.069,57.472,1326530,0
9/22/2010,57.304,58.933,57.108,58.854,1348912,0
9/23/2010,58.656,59.247,57.916,57.916,997606,0
9/24/2010,58.322,58.942,58.025,58.656,846895,0
9/27/2010,58.538,58.794,58.223,58.43,494081,0
9/28/2010,58.735,58.784,57.916,58.508,960888,0
9/29/2010,58.302,58.834,58.302,58.705,729166,0
9/30/2010,58.347,58.563,57.151,57.742,1044218,0
10/1/2010,58.273,58.656,57.03,57.758,854433,0
10/4/2010,57.462,57.699,56.305,56.854,999773,0
10/5/2010,57.274,58.006,57.05,57.728,819368,0
10/6/2010,57.639,57.907,56.943,57.512,391301,0
10/7/2010,57.817,58.114,57.167,57.847,562793,0
10/8/2010,57.976,58.498,57.383,57.609,788966,0
10/11/2010,57.551,58.498,57.343,58.322,531989,0
10/12/2010,58.263,59.237,57.946,58.903,637630,0
10/13/2010,59.247,59.627,58.538,59.021,636418,0
10/14/2010,59.12,59.423,58.597,58.834,543406,0
10/15/2010,59.247,60.17,59.178,59.982,869003,0
10/18/2010,60.298,60.317,59.08,59.394,470902,0
10/19/2010,58.854,59.992,58.844,59.423,883578,0
10/20/2010,59.588,60.18,59.247,60.17,769873,0
10/21/2010,59.835,60.397,59.558,60.031,656660,0
10/22/2010,59.952,60.466,59.548,60.416,691771,0
10/25/2010,60.78,61.431,60.545,61.084,586182,0
10/26/2010,61.015,61.223,60.555,60.87,588738,0
10/27/2010,60.555,60.761,59.815,60.436,810996,0
10/28/2010,61.193,63.279,61.045,62.856,1565189,0
10/29/2010,62.88,63.966,62.475,63.936,1111848,0
11/1/2010,64.245,64.293,63.427,63.723,564690,0
11/2/2010,64.067,64.147,63.447,63.535,479631,0
11/3/2010,63.535,64.048,63.161,63.901,564318,0
11/4/2010,64.569,64.755,64.038,64.755,506156,0
11/5/2010,64.872,65.05,64.323,64.579,606929,0
11/8/2010,63.861,65.721,63.861,64.912,1335265,0
11/9/2010,65.138,65.237,64.471,64.951,1417527,0
11/10/2010,65.356,66.192,65.02,65.652,2204795,0
11/11/2010,66.881,67.776,63.713,65.277,3421370,0
11/12/2010,65.01,65.247,63.349,63.495,1152800,0
11/15/2010,63.594,64.951,63.545,64.166,1158352,0
11/16/2010,63.723,64.745,63.674,64.245,1140236,0
11/17/2010,64.245,64.852,63.733,64.451,655620,0
11/18/2010,64.931,65.583,64.313,64.461,642670,0
11/19/2010,64.254,64.451,63.832,64.028,430363,0
11/22/2010,63.959,65.849,63.881,65.395,695332,0
11/23/2010,65.06,65.277,64.362,65.208,424645,0
11/24/2010,65.376,66.133,65.366,65.927,788309,0
11/26/2010,65.859,66.647,65.494,66.035,250922,0
11/29/2010,65.839,66.133,64.991,65.839,580260,0
11/30/2010,65.268,66.175,64.883,64.932,1720621,0
12/1/2010,65.553,65.907,64.687,65.09,1003180,0
12/2/2010,65.1,66.498,64.813,66.458,700927,0
12/3/2010,66.349,67.303,66.055,67.137,658914,0
12/6/2010,67.187,67.974,67.187,67.439,834606,0
12/7/2010,68.271,68.398,66.035,66.123,1187878,0
12/8/2010,66.163,67.01,66.163,66.627,511912,0
12/9/2010,66.813,67.147,66.557,66.783,343391,0
